"","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTGS","ATGS","HTGC","ATGC","HTP","ATP","HM1","HM2","HM3","HM4","HM5","AM1","AM2","AM3","AM4","AM5","HomeTeamLP","AwayTeamLP","MW","HTWinStreak3","HTWinStreak5","HTLossStreak3","HTLossStreak5","ATWinStreak3","ATWinStreak5","ATLossStreak3","ATLossStreak5","HTGD","ATGD","DiffPts","DiffFormPts","DiffLP"
"28814",2016-03-06,"WestBrom","ManUnited",1,0,"H",29,37,36,26,1.24137931034483,1.62068965517241,"1","4","7","7","8","3","6","6","7","10",13,4,29,0,0,0,0,0,0,0,0,-0.241379310344828,0.379310344827586,-0.379310344827586,0.0344827586206897,9
"28913",2016-03-12,"Bournemouth","Swansea",3,2,"H",32,27,44,37,1.10344827586207,1.03448275862069,"3","4","4","4","7","3","3","3","4","5",18,8,29,0,0,0,0,0,0,0,0,-0.413793103448276,-0.344827586206897,0.0689655172413793,0.0689655172413793,10
"29014",2016-03-12,"Norwich","ManCity",0,0,"D",31,52,53,31,0.827586206896552,1.72413793103448,"0","0","1","1","1","3","3","3","3","6",18,2,29,0,0,0,0,0,0,0,0,-0.758620689655172,0.724137931034483,-0.896551724137931,-0.172413793103448,16
"29118",2016-03-12,"Stoke","Southampton",1,2,"A",31,36,34,29,1.43333333333333,1.36666666666667,"1","4","7","10","10","1","1","1","4","7",9,7,30,0,0,0,0,0,0,0,0,-0.1,0.233333333333333,0.0666666666666667,0,2
"29215",2016-03-13,"AstonVilla","Tottenham",0,2,"A",22,51,55,24,0.533333333333333,1.83333333333333,"0","0","0","0","3","1","1","4","7","10",17,5,30,0,0,1,0,0,0,0,0,-1.1,0.9,-1.3,-0.133333333333333,12
"29314",2016-03-14,"Leicester","Newcastle",1,0,"H",52,28,31,54,2,0.8,"3","4","7","7","10","0","0","0","0","3",14,15,30,0,0,0,0,0,0,1,0,0.7,-0.866666666666667,1.2,0.133333333333333,-1
"29414",2016-03-19,"Chelsea","WestHam",2,2,"D",43,45,39,33,1.33333333333333,1.63333333333333,"1","4","7","10","11","3","6","9","10","10",1,12,30,0,0,0,0,1,0,0,0,0.133333333333333,0.4,-0.3,-0.0666666666666667,-11
"29513",2016-03-19,"CrystalPalace","Leicester",0,1,"A",32,52,39,31,1.1,2,"0","1","1","1","2","3","4","7","7","10",10,14,30,0,0,0,0,0,0,0,0,-0.233333333333333,0.7,-0.9,-0.166666666666667,-4
"29614",2016-03-19,"Everton","Arsenal",0,2,"A",51,46,41,30,1.26666666666667,1.73333333333333,"0","0","3","3","6","1","1","1","4","7",11,3,30,0,0,0,0,0,0,0,0,0.333333333333333,0.533333333333333,-0.466666666666667,-0.0333333333333333,8
"29713",2016-03-19,"Swansea","AstonVilla",1,0,"H",28,22,37,55,1.1,0.533333333333333,"3","6","6","6","7","0","0","0","0","3",8,17,30,0,0,0,0,0,0,1,0,-0.3,-1.1,0.566666666666667,0.133333333333333,-9
"29814",2016-03-19,"Watford","Stoke",1,2,"A",29,31,30,34,1.23333333333333,1.43333333333333,"0","0","1","4","4","1","4","7","10","10",18,9,30,0,0,0,0,0,0,0,0,-0.0333333333333333,-0.1,-0.2,-0.1,9
"29913",2016-03-19,"WestBrom","Norwich",0,1,"A",30,31,36,54,1.3,0.8,"3","4","7","10","10","0","0","0","1","1",13,18,30,0,0,0,0,0,0,1,0,-0.2,-0.766666666666667,0.5,0.2,-5
"30014",2016-03-20,"ManCity","ManUnited",0,1,"A",52,37,31,27,1.7,1.56666666666667,"1","4","4","4","4","0","3","6","6","7",2,4,30,0,0,0,0,0,0,0,0,0.7,0.333333333333333,0.133333333333333,-0.1,-2
"30118",2016-03-20,"Newcastle","Sunderland",1,1,"D",29,36,55,55,0.806451612903226,0.838709677419355,"1","1","1","1","1","1","2","3","3","6",15,16,31,0,0,0,0,0,0,0,0,-0.838709677419355,-0.612903225806452,-0.032258064516129,-0.161290322580645,-1
"30215",2016-03-20,"Southampton","Liverpool",3,2,"H",38,46,30,41,1.41935483870968,1.45161290322581,"3","4","4","4","7","1","1","4","7","10",7,6,31,0,0,0,0,0,0,0,0,0.258064516129032,0.161290322580645,-0.032258064516129,0,1
"30314",2016-03-20,"Tottenham","Bournemouth",3,0,"H",53,38,24,47,1.87096774193548,1.2258064516129,"3","4","4","7","10","3","6","9","10","10",5,18,31,0,0,0,0,1,0,0,0,0.935483870967742,-0.290322580645161,0.645161290322581,-0.0645161290322581,-13
"30414",2016-04-02,"Arsenal","Watford",4,0,"H",48,30,30,32,1.7741935483871,1.19354838709677,"3","4","4","4","7","0","0","0","1","4",3,18,31,0,0,0,0,0,0,1,0,0.580645161290323,-0.0645161290322581,0.580645161290323,0.0967741935483871,-15
"30513",2016-04-02,"AstonVilla","Chelsea",0,4,"A",22,45,57,41,0.516129032258065,1.32258064516129,"0","0","0","0","0","1","2","5","8","11",17,1,31,0,0,1,1,0,0,0,0,-1.12903225806452,0.129032258064516,-0.806451612903226,-0.258064516129032,16
"30614",2016-04-02,"Bournemouth","ManCity",0,4,"A",38,52,47,32,1.2258064516129,1.64516129032258,"3","6","9","10","10","0","1","4","4","4",18,2,31,1,0,0,0,0,0,0,0,-0.290322580645161,0.645161290322581,-0.419354838709677,0.161290322580645,16
"30713",2016-04-02,"Liverpool","Tottenham",1,1,"D",46,53,41,24,1.45161290322581,1.87096774193548,"1","1","4","7","10","3","4","4","7","10",6,5,31,0,0,0,0,0,0,0,0,0.161290322580645,0.935483870967742,-0.419354838709677,0,1
"30814",2016-04-02,"Norwich","Newcastle",3,2,"H",31,29,54,55,0.806451612903226,0.806451612903226,"1","1","1","1","2","1","1","1","1","1",18,15,31,0,0,0,0,0,0,0,0,-0.741935483870968,-0.838709677419355,0,0.032258064516129,3
"30913",2016-04-02,"Stoke","Swansea",2,2,"D",32,30,36,40,1.38709677419355,1.06451612903226,"0","1","4","7","10","0","3","6","6","6",9,8,31,0,0,0,0,0,0,0,0,-0.129032258064516,-0.32258064516129,0.32258064516129,0.032258064516129,1
"31018",2016-04-02,"Sunderland","WestBrom",0,0,"D",36,30,55,37,0.838709677419355,1.25806451612903,"1","2","3","3","6","0","3","4","7","10",16,13,31,0,0,0,0,0,0,0,0,-0.612903225806452,-0.225806451612903,-0.419354838709677,-0.032258064516129,3
"31118",2016-04-02,"WestHam","CrystalPalace",2,2,"D",49,34,37,42,1.59375,1.0625,"1","2","5","8","11","1","1","1","2","2",12,10,32,0,0,0,0,0,0,0,0,0.375,-0.25,0.53125,0.1875,2
"31216",2016-04-03,"Leicester","Southampton",1,0,"H",54,41,31,32,2.0625,1.46875,"3","6","9","10","13","3","6","7","7","7",14,7,32,1,0,0,0,0,0,0,0,0.71875,0.28125,0.59375,0.0625,7
"31315",2016-04-03,"ManUnited","Everton",1,0,"H",39,52,27,43,1.65625,1.21875,"3","6","6","9","12","1","1","1","1","4",4,11,32,0,0,0,0,0,0,0,0,0.375,0.28125,0.4375,0.15625,-7
"31414",2016-04-09,"AstonVilla","Bournemouth",1,2,"A",22,38,58,50,0.5,1.1875,"0","0","0","0","0","0","3","6","9","10",17,18,32,0,0,1,1,0,0,0,0,-1.125,-0.375,-0.6875,-0.28125,-1
"31514",2016-04-09,"CrystalPalace","Norwich",1,0,"H",34,32,42,54,1.0625,0.875,"1","1","1","2","2","3","4","4","4","4",10,18,32,0,0,0,0,0,0,0,0,-0.25,-0.6875,0.1875,-0.0625,-8
"31614",2016-04-09,"ManCity","WestBrom",2,1,"H",56,30,32,37,1.6875,1.25,"3","3","4","7","7","1","1","4","5","8",2,13,32,0,0,0,0,0,0,0,0,0.75,-0.21875,0.4375,-0.03125,-11
"31713",2016-04-09,"Southampton","Newcastle",3,1,"H",41,31,32,58,1.46875,0.78125,"3","6","7","7","7","0","1","1","1","1",7,15,32,0,0,0,0,0,0,0,0,0.28125,-0.84375,0.6875,0.1875,-8
"31814",2016-04-09,"Swansea","Chelsea",1,0,"H",31,49,40,41,1.125,1.375,"3","3","6","9","9","3","4","5","8","11",8,1,32,0,0,0,0,0,0,0,0,-0.28125,0.25,-0.25,0.03125,7
"31913",2016-04-09,"Watford","Everton",1,1,"D",30,52,36,43,1.15625,1.21875,"0","0","0","0","1","1","1","1","1","4",18,11,32,0,0,1,0,0,0,0,0,-0.1875,0.28125,-0.0625,-0.09375,7
"32014",2016-04-09,"WestHam","Arsenal",3,3,"D",49,52,37,30,1.59375,1.8125,"1","2","5","8","11","3","6","7","7","7",12,3,32,0,0,0,0,0,0,0,0,0.375,0.6875,-0.21875,0.03125,9
"32118",2016-04-10,"Liverpool","Stoke",4,1,"H",52,36,43,39,1.54545454545455,1.42424242424242,"3","6","7","7","10","1","4","4","5","8",6,9,33,0,0,0,0,0,0,0,0,0.272727272727273,-0.0909090909090909,0.121212121212121,-0.0303030303030303,-3
"32215",2016-04-10,"Sunderland","Leicester",0,2,"A",36,55,57,31,0.818181818181818,2.09090909090909,"0","1","2","3","4","3","6","9","12","13",16,14,33,0,0,0,0,1,0,0,0,-0.636363636363636,0.727272727272727,-1.27272727272727,-0.151515151515152,2
"32314",2016-04-10,"Tottenham","ManUnited",3,0,"H",57,39,25,30,1.87878787878788,1.60606060606061,"1","4","7","8","8","0","3","6","6","9",5,4,33,0,0,0,0,0,0,0,0,0.96969696969697,0.272727272727273,0.272727272727273,-0.0303030303030303,1
"32414",2016-04-13,"CrystalPalace","Everton",0,0,"D",35,52,42,43,1.12121212121212,1.21212121212121,"3","4","4","4","5","1","2","2","2","2",10,11,33,0,0,0,0,0,0,0,0,-0.212121212121212,0.272727272727273,-0.0909090909090909,0.0909090909090909,-1
"32513",2016-04-16,"Chelsea","ManCity",0,3,"A",49,58,42,33,1.33333333333333,1.72727272727273,"0","3","4","5","8","3","6","6","7","10",1,2,33,0,0,0,0,0,0,0,0,0.212121212121212,0.757575757575758,-0.393939393939394,0.0303030303030303,-1
"32614",2016-04-16,"Everton","Southampton",1,1,"D",52,41,43,33,1.21212121212121,1.42424242424242,"1","2","2","2","2","0","3","6","7","7",11,7,33,0,0,0,0,0,0,0,0,0.272727272727273,0.242424242424242,-0.212121212121212,-0.151515151515152,4
"32713",2016-04-16,"ManUnited","AstonVilla",1,0,"H",39,22,30,62,1.60606060606061,0.484848484848485,"0","3","6","6","9","0","0","0","0","0",4,17,33,0,0,0,0,0,0,1,1,0.272727272727273,-1.21212121212121,1.12121212121212,0.272727272727273,-13
"32814",2016-04-16,"Newcastle","Swansea",3,0,"H",32,33,61,42,0.757575757575758,1.12121212121212,"0","0","1","1","1","1","4","4","7","10",15,8,33,0,0,0,0,0,0,0,0,-0.878787878787879,-0.272727272727273,-0.363636363636364,-0.181818181818182,7
"32913",2016-04-16,"Norwich","Sunderland",0,3,"A",35,36,56,57,0.939393939393939,0.818181818181818,"3","6","7","7","7","0","1","2","3","4",18,16,33,0,0,0,0,0,0,0,0,-0.636363636363636,-0.636363636363636,0.121212121212121,0.0909090909090909,2
"33014",2016-04-16,"WestBrom","Watford",0,1,"A",31,31,39,37,1.21212121212121,1.15151515151515,"0","1","1","4","5","1","1","1","1","1",13,18,33,0,0,0,0,0,0,0,0,-0.242424242424242,-0.181818181818182,0.0606060606060606,0.121212121212121,-5
"33118",2016-04-17,"Arsenal","CrystalPalace",1,1,"D",56,35,34,42,1.76470588235294,1.11764705882353,"1","2","5","8","9","1","4","5","5","5",3,10,34,0,0,0,0,0,0,0,0,0.647058823529412,-0.205882352941176,0.647058823529412,0.117647058823529,-7
"33215",2016-04-17,"Bournemouth","Liverpool",1,2,"A",40,56,55,43,1.20588235294118,1.58823529411765,"3","3","3","6","9","3","6","9","10","10",18,6,34,0,0,0,0,1,0,0,0,-0.441176470588235,0.382352941176471,-0.382352941176471,0,12
"33314",2016-04-17,"Leicester","WestHam",2,2,"D",57,54,31,42,2.11764705882353,1.55882352941176,"3","6","9","12","15","1","2","3","4","7",14,12,34,1,1,0,0,0,0,0,0,0.764705882352941,0.352941176470588,0.558823529411765,0.0588235294117647,2
"33414",2016-04-18,"Stoke","Tottenham",0,4,"A",37,60,43,25,1.38235294117647,1.91176470588235,"0","1","4","4","5","3","4","7","10","11",9,5,34,0,0,0,0,0,0,0,0,-0.176470588235294,1.02941176470588,-0.529411764705882,-0.0588235294117647,4
"33513",2016-04-19,"Newcastle","ManCity",1,1,"D",35,61,61,33,0.823529411764706,1.76470588235294,"3","3","3","4","4","3","6","9","9","10",15,2,34,0,0,0,0,1,0,0,0,-0.764705882352941,0.823529411764706,-0.941176470588235,-0.147058823529412,13
"33614",2016-04-20,"Liverpool","Everton",4,0,"H",56,53,43,44,1.58823529411765,1.20588235294118,"3","6","9","10","10","1","2","3","3","3",6,11,34,1,0,0,0,0,0,0,0,0.382352941176471,0.264705882352941,0.382352941176471,0.176470588235294,-5
"33712",2016-04-20,"ManUnited","CrystalPalace",2,0,"H",40,35,30,42,1.64705882352941,1.11764705882353,"3","3","6","9","9","1","4","5","5","5",4,10,34,0,0,0,0,0,0,0,0,0.294117647058824,-0.205882352941176,0.529411764705882,0.117647058823529,-6
"33814",2016-04-20,"WestHam","Watford",3,1,"H",54,32,42,37,1.55882352941176,1.20588235294118,"1","2","3","4","7","3","4","4","4","4",12,18,34,0,0,0,0,0,0,0,0,0.352941176470588,-0.147058823529412,0.352941176470588,0.0882352941176471,-6
"33912",2016-04-21,"Arsenal","WestBrom",2,0,"H",56,31,34,40,1.76470588235294,1.17647058823529,"1","2","5","8","9","0","0","1","1","4",3,13,34,0,0,0,0,0,0,0,0,0.647058823529412,-0.264705882352941,0.588235294117647,0.147058823529412,-10
"34014",2016-04-23,"AstonVilla","Southampton",2,4,"A",23,44,64,34,0.470588235294118,1.47058823529412,"0","0","0","0","0","3","3","6","9","10",17,7,34,0,0,1,1,0,0,0,0,-1.20588235294118,0.294117647058824,-1,-0.264705882352941,10
"34117",2016-04-23,"Bournemouth","Chelsea",1,4,"A",41,53,57,46,1.17142857142857,1.34285714285714,"0","3","3","3","6","3","3","3","6","7",18,1,35,0,0,0,0,0,0,0,0,-0.457142857142857,0.2,-0.171428571428571,-0.0285714285714286,17
"34215",2016-04-23,"Liverpool","Newcastle",2,2,"D",58,36,45,62,1.57142857142857,0.828571428571429,"1","4","7","10","11","1","4","4","4","5",6,15,35,0,0,0,0,0,0,0,0,0.371428571428571,-0.742857142857143,0.742857142857143,0.0571428571428571,-9
"34313",2016-04-23,"ManCity","Stoke",4,0,"H",62,37,34,47,1.74285714285714,1.34285714285714,"1","4","7","10","10","0","0","1","4","4",2,9,35,0,0,0,0,0,0,0,0,0.8,-0.285714285714286,0.4,0.0857142857142857,-7
"34414",2016-04-24,"Leicester","Swansea",4,0,"H",59,34,33,45,2.08571428571429,1.14285714285714,"1","4","7","10","13","0","3","4","7","7",14,8,35,0,0,0,0,0,0,0,0,0.742857142857143,-0.314285714285714,0.942857142857143,0,6
"34512",2016-04-24,"Sunderland","Arsenal",0,0,"D",39,58,57,34,0.885714285714286,1.8,"1","4","4","5","6","3","4","5","8","11",16,3,35,0,0,0,0,0,0,0,0,-0.514285714285714,0.685714285714286,-0.914285714285714,-0.0571428571428571,13
"34614",2016-04-25,"Tottenham","WestBrom",1,1,"D",64,31,25,42,1.94285714285714,1.14285714285714,"3","6","7","10","13","0","0","0","1","1",5,13,35,0,0,0,0,0,0,1,0,1.11428571428571,-0.314285714285714,0.8,0.171428571428571,-8
"34712",2016-04-30,"Arsenal","Norwich",1,0,"H",58,35,34,60,1.8,0.885714285714286,"3","4","5","8","11","0","0","3","6","7",3,18,35,0,0,0,0,0,0,0,0,0.685714285714286,-0.714285714285714,0.914285714285714,0.0285714285714286,-15
"34814",2016-04-30,"Everton","Bournemouth",2,1,"H",53,41,48,57,1.17142857142857,1.17142857142857,"0","1","2","3","3","0","3","3","3","6",11,18,35,0,0,0,0,0,0,0,0,0.142857142857143,-0.457142857142857,0,-0.0857142857142857,-7
"34912",2016-04-30,"Newcastle","CrystalPalace",1,0,"H",36,36,62,43,0.828571428571429,1.11428571428571,"1","4","4","4","5","1","2","5","6","6",15,10,35,0,0,0,0,0,0,0,0,-0.742857142857143,-0.2,-0.285714285714286,-0.0285714285714286,5
"35014",2016-04-30,"Stoke","Sunderland",1,1,"D",37,39,47,57,1.34285714285714,0.885714285714286,"0","0","1","4","4","1","4","4","5","6",9,16,35,0,0,0,0,0,0,0,0,-0.285714285714286,-0.514285714285714,0.457142857142857,-0.0571428571428571,-7
"35117",2016-04-30,"Watford","AstonVilla",3,2,"H",36,25,42,69,1.22222222222222,0.444444444444444,"3","3","6","7","7","0","0","0","0","0",18,17,36,0,0,0,0,0,0,1,1,-0.166666666666667,-1.22222222222222,0.777777777777778,0.194444444444444,1
"35215",2016-04-30,"WestBrom","WestHam",0,3,"A",32,60,43,43,1.13888888888889,1.63888888888889,"1","1","1","1","2","3","6","7","8","9",13,12,36,0,0,0,0,0,0,0,0,-0.305555555555556,0.472222222222222,-0.5,-0.194444444444444,1
"35313",2016-05-01,"ManUnited","Leicester",1,1,"D",43,63,31,33,1.66666666666667,2.11111111111111,"1","4","7","7","10","3","4","7","10","13",4,14,36,0,0,0,0,0,0,0,0,0.333333333333333,0.833333333333333,-0.444444444444444,0,-10
"35414",2016-05-01,"Southampton","ManCity",4,2,"H",49,66,37,34,1.5,1.77777777777778,"3","4","7","7","10","3","4","7","10","13",7,2,36,0,0,0,0,0,0,0,0,0.333333333333333,0.888888888888889,-0.277777777777778,0,5
"35511",2016-05-01,"Swansea","Liverpool",3,1,"H",34,59,49,48,1.11111111111111,1.52777777777778,"0","0","3","4","7","0","1","4","7","10",8,6,36,0,0,0,0,0,0,0,0,-0.416666666666667,0.305555555555556,-0.416666666666667,0,2
"35614",2016-05-02,"Chelsea","Tottenham",2,2,"D",55,65,48,26,1.33333333333333,1.91666666666667,"1","4","4","4","7","1","4","7","8","11",1,5,36,0,0,0,0,0,0,0,0,0.194444444444444,1.08333333333333,-0.583333333333333,-0.0277777777777778,-4
"35711",2016-05-07,"AstonVilla","Newcastle",0,0,"D",25,38,69,64,0.444444444444444,0.833333333333333,"0","0","0","0","0","1","2","5","5","5",17,15,36,0,0,1,1,0,0,0,0,-1.22222222222222,-0.722222222222222,-0.388888888888889,-0.138888888888889,2
"35814",2016-05-07,"Bournemouth","WestBrom",1,1,"D",42,32,61,43,1.13888888888889,1.13888888888889,"0","0","3","3","3","1","1","1","1","2",18,13,36,0,0,0,0,0,0,0,0,-0.527777777777778,-0.305555555555556,0,0.0277777777777778,5
"35911",2016-05-07,"CrystalPalace","Stoke",2,1,"H",36,37,45,51,1.08333333333333,1.30555555555556,"0","1","2","5","6","0","0","0","1","4",10,9,36,0,0,0,0,0,0,1,0,-0.25,-0.388888888888889,-0.222222222222222,0.0555555555555556,1
"36014",2016-05-07,"Leicester","Everton",3,1,"H",63,55,33,49,2.11111111111111,1.22222222222222,"3","4","7","10","13","3","3","4","5","6",14,11,36,0,0,0,0,0,0,0,0,0.833333333333333,0.166666666666667,0.888888888888889,0.0277777777777778,3
"36117",2016-05-07,"Norwich","ManUnited",0,1,"A",35,44,62,31,0.837837837837838,1.7027027027027,"0","0","0","0","3","3","4","7","10","10",18,4,37,0,0,1,0,0,0,0,0,-0.72972972972973,0.351351351351351,-0.864864864864865,-0.108108108108108,14
"36215",2016-05-07,"Sunderland","Chelsea",3,2,"H",43,57,60,51,0.945945945945946,1.2972972972973,"3","4","5","8","8","0","1","4","4","4",16,1,37,0,0,0,0,0,0,0,0,-0.459459459459459,0.162162162162162,-0.351351351351351,0.108108108108108,15
"36312",2016-05-07,"WestHam","Swansea",1,4,"A",61,37,47,50,1.59459459459459,1.16216216216216,"0","3","6","7","8","3","3","3","6","7",12,8,37,0,0,0,0,0,0,0,0,0.378378378378378,-0.351351351351351,0.432432432432432,0.027027027027027,4
"36414",2016-05-08,"Liverpool","Watford",2,0,"H",61,36,48,44,1.56756756756757,1.18918918918919,"3","3","4","7","10","0","3","3","6","7",6,18,37,0,0,0,0,0,0,0,0,0.351351351351351,-0.216216216216216,0.378378378378378,0,-12
"36511",2016-05-08,"ManCity","Arsenal",2,2,"D",68,59,38,34,1.72972972972973,1.81081081081081,"0","3","4","7","10","3","4","7","8","9",2,3,37,0,0,0,0,0,0,0,0,0.810810810810811,0.675675675675676,-0.0810810810810811,-0.0540540540540541,-1
"36614",2016-05-08,"Tottenham","Southampton",1,2,"A",67,53,28,39,1.89189189189189,1.54054054054054,"1","2","5","8","9","3","6","7","10","10",5,7,37,0,0,0,0,0,0,0,0,1.05405405405405,0.378378378378378,0.351351351351351,0.0540540540540541,-2
"36711",2016-05-10,"WestHam","ManUnited",3,2,"H",61,44,47,31,1.59459459459459,1.7027027027027,"0","3","6","7","8","3","4","7","10","10",12,4,37,0,0,0,0,0,0,0,0,0.378378378378378,0.351351351351351,-0.108108108108108,0.027027027027027,8
"36814",2016-05-11,"Liverpool","Chelsea",1,1,"D",61,57,48,51,1.56756756756757,1.2972972972973,"3","3","4","7","10","0","1","4","4","4",6,1,37,0,0,0,0,0,0,0,0,0.351351351351351,0.162162162162162,0.27027027027027,0.0810810810810811,5
"36912",2016-05-11,"Norwich","Watford",4,2,"H",35,36,62,44,0.837837837837838,1.18918918918919,"0","0","0","0","3","0","3","3","6","7",18,18,37,0,0,1,0,0,0,0,0,-0.72972972972973,-0.216216216216216,-0.351351351351351,-0.108108108108108,0
"37014",2016-05-11,"Sunderland","Everton",3,0,"H",43,56,60,52,0.945945945945946,1.18918918918919,"3","4","5","8","8","0","3","3","4","5",16,11,37,0,0,0,0,0,0,0,0,-0.459459459459459,0.108108108108108,-0.243243243243243,0.0810810810810811,5
"37117",2016-05-15,"Arsenal","AstonVilla",4,0,"H",61,27,36,72,1.78947368421053,0.447368421052632,"1","4","5","8","9","1","1","1","1","1",3,17,38,0,0,0,0,0,0,0,0,0.657894736842105,-1.18421052631579,1.34210526315789,0.210526315789474,-14
"37215",2016-05-15,"Chelsea","Leicester",1,1,"D",58,67,52,35,1.28947368421053,2.10526315789474,"1","1","2","5","5","3","4","7","8","11",1,14,38,0,0,0,0,0,0,0,0,0.157894736842105,0.842105263157895,-0.815789473684211,-0.0789473684210526,-13
"37313",2016-05-15,"Everton","Norwich",3,0,"H",56,39,55,64,1.15789473684211,0.894736842105263,"0","0","3","3","4","3","3","3","3","3",11,18,38,0,0,0,0,0,0,0,0,0.0263157894736842,-0.657894736842105,0.263157894736842,0.0263157894736842,-7
"37414",2016-05-15,"Newcastle","Tottenham",5,1,"H",39,68,64,30,0.894736842105263,1.84210526315789,"1","4","5","6","9","0","1","2","5","8",15,5,38,0,0,0,0,0,0,0,0,-0.657894736842105,1,-0.947368421052632,0.0263157894736842,10
"37512",2016-05-15,"Southampton","CrystalPalace",4,1,"H",55,38,40,47,1.57894736842105,1.10526315789474,"3","6","9","10","13","3","3","3","4","5",7,10,38,1,0,0,0,0,0,0,0,0.394736842105263,-0.236842105263158,0.473684210526316,0.105263157894737,-3
"37614",2016-05-15,"Stoke","WestHam",2,1,"H",39,64,54,49,1.26315789473684,1.63157894736842,"0","1","1","1","1","3","3","6","9","10",9,12,38,0,0,0,0,0,0,0,0,-0.394736842105263,0.394736842105263,-0.368421052631579,-0.210526315789474,-3
"37712",2016-05-15,"Swansea","ManCity",1,1,"D",41,70,51,40,1.21052631578947,1.71052631578947,"3","6","6","6","9","1","1","4","5","8",8,2,38,0,0,0,0,0,0,0,0,-0.263157894736842,0.789473684210526,-0.5,0.0263157894736842,6
"37814",2016-05-15,"Watford","Sunderland",2,2,"D",38,46,48,60,1.15789473684211,1,"0","0","3","3","6","3","6","7","8","11",18,16,38,0,0,0,0,0,0,0,0,-0.263157894736842,-0.368421052631579,0.157894736842105,-0.0526315789473684,2
"37912",2016-05-15,"WestBrom","Liverpool",1,1,"D",33,62,47,49,1.10526315789474,1.55263157894737,"1","1","2","2","2","1","4","4","5","8",13,6,38,0,0,0,0,0,0,0,0,-0.368421052631579,0.342105263157895,-0.447368421052632,-0.157894736842105,7
"38014",2016-05-17,"ManUnited","Bournemouth",3,1,"H",46,44,34,64,1.65789473684211,1.10526315789474,"0","3","4","7","10","1","1","1","1","4",4,18,38,0,0,0,0,0,0,0,0,0.315789473684211,-0.526315789473684,0.552631578947368,0.0789473684210526,-14
"1300",2016-08-13,"Burnley","Swansea",0,1,"A",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",18,12,1,0,0,1,1,0,0,1,1,0,0,0,0,6
"2300",2016-08-13,"CrystalPalace","WestBrom",0,1,"A",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",15,14,1,0,0,1,1,0,0,1,1,0,0,0,0,1
"3290",2016-08-13,"Everton","Tottenham",1,1,"D",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",11,3,1,0,0,1,1,0,0,1,1,0,0,0,0,8
"4135",2016-08-13,"Hull","Leicester",2,1,"H",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",18,1,1,0,0,1,1,0,0,1,1,0,0,0,0,17
"5128",2016-08-13,"ManCity","Sunderland",2,1,"H",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",4,17,1,0,0,1,1,0,0,1,1,0,0,0,0,-13
"6128",2016-08-13,"Middlesbrough","Stoke",1,1,"D",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",18,9,1,0,0,1,1,0,0,1,1,0,0,0,0,9
"7104",2016-08-13,"Southampton","Watford",1,1,"D",0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0",6,13,1,0,0,1,1,0,0,1,1,0,0,0,0,-7
