"","season","stats_date","team","name","fifa_score"
"7478","20152016","16842","Tottenham","Cy Goddard","54"
"7479","20152016","16842","Tottenham","Filip Lesniak","54"
"7480","20152016","16842","Liverpool","Simon Mignolet","78"
"7481","20152016","16842","Liverpool","Nathaniel Clyne","80"
"7482","20152016","16842","Liverpool","Martin Skrtel","81"
"7483","20152016","16842","Liverpool","Mamadou Sakho","81"
"7484","20152016","16842","Liverpool","Alberto Moreno","77"
"7485","20152016","16842","Liverpool","Emre Can","75"
"7486","20152016","16842","Liverpool","Jordan Henderson","79"
"7487","20152016","16842","Liverpool","James Milner","80"
"7488","20152016","16842","Liverpool","Coutinho","84"
"7489","20152016","16842","Liverpool","Roberto Firmino","82"
"7490","20152016","16842","Liverpool","Adam Lallana","80"
"7491","20152016","16842","Liverpool","Divock Origi","76"
"7492","20152016","16842","Liverpool","Jordon Ibe","71"
"7493","20152016","16842","Liverpool","Daniel Sturridge","83"
"7494","20152016","16842","Liverpool","Christian Benteke","80"
"7495","20152016","16842","Liverpool","Lucas Leiva","79"
"7496","20152016","16842","Liverpool","Dejan Lovren","79"
"7497","20152016","16842","Liverpool","Danny Ward","61"
"7498","20152016","16842","Liverpool","Jon Flanagan","72"
"7499","20152016","16842","Liverpool","Joe Allen","76"
"7500","20152016","16842","Liverpool","Kolo Toure","78"
"7501","20152016","16842","Liverpool","Steven CaulkerL","76"
"7502","20152016","16842","Liverpool","Danny Ings","76"
"7503","20152016","16842","Liverpool","Ilori","74"
"7504","20152016","16842","Liverpool","Adam Bogdan","73"
"7505","20152016","16842","Liverpool","Jose Enrique","73"
"7506","20152016","16842","Liverpool","Joe Gomez","68"
"7507","20152016","16842","Liverpool","Teixeira","67"
"7508","20152016","16842","Liverpool","Ryan Kent","65"
"7509","20152016","16842","Liverpool","Jordan Rossiter","64"
"7510","20152016","16842","Liverpool","Sheyi Ojo","63"
"7511","20152016","16842","Liverpool","Jerome Sinclair","56"
"7512","20152016","16842","Liverpool","Cameron Brannagan","60"
"7513","20152016","16842","Everton","Tim Howard","80"
"7514","20152016","16842","Everton","Seamus Coleman","81"
"7515","20152016","16842","Everton","John Stones","77"
"7516","20152016","16842","Everton","Phil Jagielka","81"
"7517","20152016","16842","Everton","Leighton Baines","83"
"7518","20152016","16842","Everton","James McCarthy","80"
"7519","20152016","16842","Everton","Gareth Barry","79"
"7520","20152016","16842","Everton","Deulofeu","80"
"7521","20152016","16842","Everton","Tom Cleverley","77"
"7522","20152016","16842","Everton","Ross Barkley","80"
"7523","20152016","16842","Everton","Romelu Lukaku","82"
"7524","20152016","16842","Everton","Oumar Niasse","77"
"7525","20152016","16842","Everton","Kevin Mirallas","80"
"7526","20152016","16842","Everton","Aaron Lennon","77"
"7527","20152016","16842","Everton","Bryan Oviedo","71"
"7528","20152016","16842","Everton","Joel Robles","74"
"7529","20152016","16842","Everton","Leon Osman","75"
"7530","20152016","16842","Everton","Ramiro Funes Mori","75"
"7531","20152016","16842","Everton","Jindrich Stanek","63"
"7532","20152016","16842","Everton","Steven Pienaar","77"
"7533","20152016","16842","Everton","Arouna Kone","77"
"7534","20152016","16842","Everton","Darron Gibson","76"
"7535","20152016","16842","Everton","Muhamed Besic","75"
"7536","20152016","16842","Everton","Tony Hibbert","72"
"7537","20152016","16842","Everton","Felipe Mattioni","69"
"7538","20152016","16842","Everton","Tyias Browning","67"
"7539","20152016","16842","Everton","Brendan Galloway","66"
"7540","20152016","16842","Everton","Kieran Dowell","59"
"7541","20152016","16842","Everton","Matthew Pennington","63"
"7542","20152016","16842","Everton","Francisco Junior","62"
"7543","20152016","16842","Everton","Mason Holgate","61"
"7544","20152016","16842","Everton","Harry Charsley","60"
"7545","20152016","16842","Everton","Gethin Jones","60"
